,Mã tin,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Phòng ngủ,Phòng tắm,Lầu,Lửng,Tầng thượng,Hướng,Đường,Phường,Quận,Giá,Đơn giá gộp,Tiêu đề,Địa chỉ,"Gần chợ, siêu thị",Gần trường học,Di chuyển thuận tiện ra trung tâm,"Khu vực an ninh, yên tĩnh",phân loại
740,404063,119.1,152.2,28.58,4.17,,10.0,3.0,3.0,1,0,0,Đ.Bắc,Đ.Đặng Dung,P.Tân Định,Q.1,55.0,461.7,bán nhà mặt tiền đường quận 1 - sổ hồng riêng chính chủ,"Đ.Đặng Dung, P.Tân Định, Q.1, Hồ Chí Minh",1,1,0,0,1.0
741,134038,665.5,329.7,55.29,7.8,,10.0,3.0,2.0,0,0,0,T.Nam,Đ.Số 13,P.Long Bình,Q.9,55.0,82.6,chính chủ bán gấp nhà mặt tiền đường phường long bình- mặt tiền đường cạnh bx miền đông mới,"Đ.Số 13, P.Long Bình, Q.9, Hồ Chí Minh",1,1,1,1,1.0
742,395651,207.0,350.0,23.56,4.26,,20.0,2.0,3.0,1,0,0,Đ.Nam,Đ.Võ Thị Sáu,P.7,Q.3,55.0,265.7,bán nhà mặt tiền đường phường 7 quận 3 ,"Đ.Võ Thị Sáu, P.7, Q.3, Hồ Chí Minh",1,1,0,0,1.0
743,278830,428.0,428.0,,,,,4.0,4.0,0,0,0,,Đ.số 11,P.Thảo Điền,Q.2,55.0,128.5,"bán căn hộ penthouse duplex hạng sang nassim thảo điền, 4 phòng ngủ, nội thất cơ bản.","Đ.số 11, P.Thảo Điền, Q.2, Hồ Chí Minh",0,0,1,1,2.0
744,305744,225.0,325.9,16.1,9.0,9.0,15.0,,1.0,0,1,0,T.Bắc,Đ.Lý Thường Kiệt,P.15,Q.11,55.0,244.4,"bán nhà mặt tiền đường nội bộ p.15, q.11 - gần bưu điện phú thọ","Đ.Lý Thường Kiệt, P.15, Q.11, Hồ Chí Minh",1,1,1,1,1.0
745,265689,75.4,182.4,15.01,2.4,,10.0,2.0,2.0,2,0,0,Tây,Đ.Thi Sách,P.Bến Nghé,Q.1,55.0,729.4,"bán nhà mt thi sách, phường bến nghé, quận 1.","Đ.Thi Sách, P.Bến Nghé, Q.1, Hồ Chí Minh",1,1,0,0,1.0
746,290385,256.9,252.9,35.29,9.14,,10.0,3.0,4.0,1,0,0,Bắc,Đ.Ung Văn Khiêm,P.25,Q.Bình Thạnh,54.0,210.1,"bán nhà mặt tiền đường ung văn khiêm, khu vực đông đúc","Đ.Ung Văn Khiêm, P.25, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,1.0
747,278397,480.32,113.5,30.0,16.0,2.5,,4.0,4.0,2,0,0,Tây,Đ.Nguyễn Thị Thập,P.Tân Phú,Q.7,53.8,112.0,"bán biệt thự kiểu pháp quận 7- nhà đẹp, có sân vườn rộng rãi, thoáng mát","Đ.Nguyễn Thị Thập, P.Tân Phú, Q.7, Hồ Chí Minh",1,1,1,1,1.0
748,192395,383.9,327.11,25.1,16.59,2.75,,5.0,5.0,0,0,0,Đông,Đ.Bùi Đình Túy,P.12,Q.Bình Thạnh,53.5,139.3,bán nhà quận bình thạnh - hẻm cụt an ninh đường bùi đình túy,"Đ.Bùi Đình Túy, P.12, Q.Bình Thạnh, Hồ Chí Minh",1,1,0,0,1.0
749,298399,83.41,361.1,12.0,4.0,,20.0,,4.0,4,1,0,Nam,Đ.Trần Quang Khải,P.Tân Định,Q.1,53.0,635.4,bán tòa nhà mặt tiền phường tân định trung tâm quận 1,"Đ.Trần Quang Khải, P.Tân Định, Q.1, Hồ Chí Minh",1,1,1,0,1.0
750,143448,125.42,250.82,15.4,6.12,,15.0,2.0,2.0,0,1,0,T.Bắc,Đ.Nguyễn Thị Minh Khai,P.Phạm Ngũ Lão,Q.1,53.0,422.5,"nhà mặt tiền trung tâm quận 1, thuận tiện kinh doanh, gần khu phố tây!","Đ.Nguyễn Thị Minh Khai, P.Phạm Ngũ Lão, Q.1, Hồ Chí Minh",1,1,1,0,1.0
751,411034,1079.5,60.6,25.28,19.11,6.0,,,,0,0,0,Đ.Bắc,Đ.DD5,P.Tân Hưng Thuận,Q.12,52.0,48.1,bán đất nền quận 12- gần chợ và trường học,"Đ.DD5, P.Tân Hưng Thuận, Q.12, Hồ Chí Minh",1,1,1,0,3.0
752,44563,372.6,937.2,28.2,9.11,,20.0,1.0,10.0,2,0,1,Đ.Nam,Đ.Phạm Văn Chiêu,P.14,Q.Gò Vấp,52.0,139.5,bán nhà quận gò vấp - mặt tiền đường lớn - thuận tiện kinh doanh,"Đ.Phạm Văn Chiêu, P.14, Q.Gò Vấp, Hồ Chí Minh",1,1,0,0,1.0
753,232088,297.5,342.8,31.8,11.0,,12.0,1.0,2.0,0,0,0,Bắc,Đ.Trịnh Đình Thảo,P.Hòa Thạnh,Q.Tân Phú,52.0,174.7,bán nhà mặt tiền quận tân phú - thuận tiện kinh doanh.,"Đ.Trịnh Đình Thảo, P.Hòa Thạnh, Q.Tân Phú, Hồ Chí Minh",1,1,1,0,1.0
754,346582,172.7,283.0,33.0,5.7,,11.0,3.0,5.0,2,0,0,Đ.Nam,Đ.Cù Lao,P.2,Q.Phú Nhuận,52.0,301.1,bán nhà hai mặt tiền đường phường 2 quận phú nhuận,"Đ.Cù Lao, P.2, Q.Phú Nhuận, Hồ Chí Minh",1,1,1,0,1.0
755,417737,972.7,972.7,27.0,34.65,6.0,,,,0,0,0,T.Bắc,Đ.Ngô Chí Quốc,P.Bình Chiểu,Q.Thủ Đức,52.0,53.4,bán nhà xưởng diện tích lớn - thuận tiện kinh doanh ngay - gần cầu vượt gò dưa quận thủ đức,"Đ.Ngô Chí Quốc, P.Bình Chiểu, Q.Thủ Đức, Hồ Chí Minh",0,0,0,0,3.0
756,266896,210.8,,25.56,9.4,5.0,,,,0,0,0,T.Bắc,Đ.Âu Cơ,P.14,Q.11,51.2,242.8,bán hai lô đất nền liền kề phường 14 quận 11 - sổ hồng chính chủ,"Đ.Âu Cơ, P.14, Q.11, Hồ Chí Minh",1,1,1,1,3.0
757,306987,300.0,,16.72,16.17,8.0,,,,0,0,0,Đ.Bắc,Đại Lộ Vòng Cung,P.Bình An,Q.2,51.0,170.0,"bán một phần lô đất vuông vức, gần khu biệt thự lan anh, phường bình an, quận 2.","Đại Lộ Vòng Cung, P.Bình An, Q.2, Hồ Chí Minh",0,0,1,1,3.0
758,158535,73.92,333.62,20.5,2.85,,15.0,15.0,15.0,3,1,0,T.Bắc,Đ.Cô Giang,P.Cầu Ông Lãnh,Q.1,51.0,689.9,"nhà mặt tiền quận 1, thuận tiện kinh doanh chdv hoặc khách sạn mini, sổ hồng chính chủ!","Đ.Cô Giang, P.Cầu Ông Lãnh, Q.1, Hồ Chí Minh",1,1,1,0,1.0
759,222316,656.4,,62.52,13.33,,25.5,,,0,0,0,T.Bắc,Đ.Quốc lộ 1K,P.Linh Xuân,Q.Thủ Đức,51.0,77.6,"bán lô đất mặt tiền đường quốc lộ 1k, phường linh xuân, quận thủ đức.","Đ.Quốc lộ 1K, P.Linh Xuân, Q.Thủ Đức, Hồ Chí Minh",1,1,1,1,3.0
760,117114,457.6,516.6,36.7,13.35,,6.0,6.0,6.0,2,0,0,T.Nam,Đ.Số 16,P.Linh Chiểu,Q.Thủ Đức,50.0,109.2,"chính chủ bán nhà mặt tiền đường 6m, phường linh chiểu, quận thủ đức","Đ.Số 16, P.Linh Chiểu, Q.Thủ Đức, Hồ Chí Minh",1,1,1,0,1.0
761,205986,259.5,520.1,27.7,10.74,,6.0,6.0,5.0,2,1,1,T.Bắc,Đ.Sư Vạn Hạnh,P.3,Q.10,50.0,192.6,bán tòa nhà mới xây sư vạn hạnh phường 3 quận 10,"Đ.Sư Vạn Hạnh, P.3, Q.10, Hồ Chí Minh",1,1,1,1,1.0
762,272957,4494.0,,99.0,45.4,,24.0,,,0,0,0,Nam,Đ.Nguyễn Hữu Trí,X.Tân Túc,H.Bình Chánh,50.0,11.1,bán đất nền mặt tiền đường gần cầu tân tạo chợ đệm xã tân túc huyện bình chánh,"Đ.Nguyễn Hữu Trí, X.Tân Túc, H.Bình Chánh, Hồ Chí Minh",0,0,1,1,3.0
763,340480,1403.5,1403.5,88.14,17.64,,10.0,6.0,5.0,0,0,0,Đ.Bắc,Đ.Võ Thị Liễu,P.An Phú Đông,Q.12,50.0,35.6,bán xưởng 1000m2 và nhà cấp 4 quận 12 - mặt tiền đường nhựa - cách 500m tới công an phường an phú đông,"Đ.Võ Thị Liễu, P.An Phú Đông, Q.12, Hồ Chí Minh",1,1,1,0,3.0
764,56077,169.4,900.6,41.19,4.21,,10.0,42.0,42.0,5,0,1,Đông,Đ.Hoàng Hoa Thám,P.13,Q.Tân Bình,50.0,295.1,"bán nhà mặt tiền quận tân bình đang cho thuê 42 phòng trọ, một mặt bằng, thu nhập 140 triệu tháng","Đ.Hoàng Hoa Thám, P.13, Q.Tân Bình, Hồ Chí Minh",1,1,1,0,1.0
765,348835,6854.8,,95.0,72.0,,8.0,,,0,0,0,Nam,Đ.Dương Công Khi,X.Xuân Thới Thượng,H.Hóc Môn,50.0,7.2,"bán lô đất mặt tiền, diện tích 6854.8m2 xuân thới thượng huyện hóc môn","Đ.Dương Công Khi, X.Xuân Thới Thượng, H.Hóc Môn, Hồ Chí Minh",0,0,0,0,3.0
766,408832,1406.5,,33.9,47.8,7.0,,,,0,0,0,Đ.Bắc,Đ.Tân Thới Hiệp 29,P.Tân Thới Hiệp,Q.12,50.0,35.5,bán đất nông nghiệp quận 12 - hẻm xe tải 7m - liền kề khu dân cư đang xây dựng,"Đ.Tân Thới Hiệp 29, P.Tân Thới Hiệp, Q.12, Hồ Chí Minh",1,1,0,0,3.0
767,319907,2701.0,,76.6,41.36,12.0,12.0,,,0,0,0,Đ.Bắc,Đ.Trần Văn Giàu,X.Phạm Văn Hai,H.Bình Chánh,50.0,18.5,"bán đất nền góc 2 mặt tiền hẻm đường xã phạm văn hai, huyện bình chánh - hướng đông bắc","Đ.Trần Văn Giàu, X.Phạm Văn Hai, H.Bình Chánh, Hồ Chí Minh",1,1,0,0,3.0
768,338985,320.4,,28.66,11.3,,6.0,,,0,0,0,Đ.Bắc,Đ.Số 1,P.Bình An,Q.2,50.0,156.0,"bán 2 lô đất liền kề mặt tiền đường xe hơi, cách cầu sài gòn 600m, phường bình an, tp thủ đức.","Đ.Số 1, P.Bình An, Q.2, Hồ Chí Minh",0,0,1,1,3.0
769,276406,95.94,153.82,17.0,4.25,6.5,,5.0,2.0,1,0,0,Nam,Đ.Nguyễn Trãi,P.Nguyễn Cư Trinh,Q.1,50.0,521.1,bán nhà nguyên căn hẻm xe hơi nguyễn trãi quận 1,"Đ.Nguyễn Trãi, P.Nguyễn Cư Trinh, Q.1, Hồ Chí Minh",0,0,1,1,1.0
770,184734,463.2,227.4,40.23,10.0,,15.0,10.0,10.0,0,0,0,Đ.Bắc,Đ.Tỉnh Lộ số 43,P.Tam Phú,Q.Thủ Đức,50.0,107.9,"chính chủ bán nhà nở hậu, hiện đang kinh doanh tốt, phường tam phú, quận thủ đức","Đ.Tỉnh Lộ số 43, P.Tam Phú, Q.Thủ Đức, Hồ Chí Minh",1,1,1,0,1.0
771,370557,237.5,593.75,20.39,12.07,,15.0,5.0,5.0,2,0,1,T.Bắc,Đ.Số 10,P.Hiệp Bình Chánh,Q.Thủ Đức,50.0,210.5,"bán căn biệt thự ven sông sài gòn phường hiệp bình chánh, thủ đức","Đ.Số 10, P.Hiệp Bình Chánh, Q.Thủ Đức, Hồ Chí Minh",1,1,0,0,1.0
772,343892,472.1,475.3,37.17,14.14,,12.0,3.0,4.0,2,0,0,Nam,D5,P.Phú Hữu,Q.9,49.5,104.8,bán biệt thự dự án lucasta phường phú hữu- tp thủ đức.,"D5, P.Phú Hữu, Q.9, Hồ Chí Minh",1,1,0,1,1.0
773,171698,627.8,556.9,63.15,10.0,,15.0,,,0,0,0,Tây,Đ.Bình Trị Đông,P.Bình Trị Đông,Q.Bình Tân,49.0,78.0,bán nhà mặt tiền đường p. bình trị đông- bình tân - đang cho thuê gara xe hơi,"Đ.Bình Trị Đông, P.Bình Trị Đông, Q.Bình Tân, Hồ Chí Minh",1,1,1,1,1.0
774,172960,305.0,362.0,25.0,13.52,,12.0,5.0,6.0,0,0,0,T.Nam,Đ.Thảo Điền,P.Thảo Điền,Q.2,49.0,160.6,"bán biệt thự khu fedico thảo điền, nội thất sang trọng, sổ hồng chính chủ sang tên nhanh chóng.","Đ.Thảo Điền, P.Thảo Điền, Q.2, Hồ Chí Minh",0,0,1,1,1.0
775,398904,978.9,,46.19,23.5,5.0,,,,0,0,0,T.Nam,Đ.Vườn Lài,P.An Phú Đông,Q.12,48.9,49.9,"bán lô đất diện tích lớn quận 12 - hẻm xe hơi, cách 200m ra đường chính","Đ.Vườn Lài, P.An Phú Đông, Q.12, Hồ Chí Minh",0,0,1,1,3.0
776,123012,2203.5,,56.98,40.49,,60.0,,,0,0,0,Đ.Bắc,Đ.Trần Văn Giàu,P.Tân Tạo A,Q.Bình Tân,48.2,21.8,đất nền mặt tiền kinh doanh phường tân tạo a - bình tân,"Đ.Trần Văn Giàu, P.Tân Tạo A, Q.Bình Tân, Hồ Chí Minh",1,1,1,0,3.0
777,413830,296.6,353.8,26.33,13.2,5.0,,,,1,0,0,T.Nam,Đ.Bình Quới,P.27,Q.Bình Thạnh,48.0,161.8,bán đất hẻm xe hơi phường 27 quận bình thạnh,"Đ.Bình Quới, P.27, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,3.0
778,414975,72.39,318.65,12.7,5.7,,11.0,4.0,5.0,0,0,0,Đ.Nam,Đ.Raymondienne,P.Tân Phú,Q.7,48.0,663.0,bán nhà liền kề nội khu chung cư star hill phường tân phú quận 7,"Đ.Raymondienne, P.Tân Phú, Q.7, Hồ Chí Minh",0,0,0,0,1.0
779,413588,336.8,561.6,45.0,8.22,,12.0,5.0,5.0,1,1,0,T.Nam,Đ.Lê Thị Bạch Cát,P.11,Q.11,48.0,142.5,hai căn đôi để trống mặt tiền đường trung tâm quận 11,"Đ.Lê Thị Bạch Cát, P.11, Q.11, Hồ Chí Minh",0,0,0,0,1.0
780,156968,162.7,989.2,19.41,6.4,7.0,,7.0,6.0,5,0,0,Đ.Nam,Đ.Cao Thắng,P.3,Q.3,48.0,295.0,"bán nhà căn đôi phường 3, quận 3 - sổ hồng chính chủ, giao dịch ngay ","Đ.Cao Thắng, P.3, Q.3, Hồ Chí Minh",1,1,0,0,1.0
781,290778,91.4,330.5,19.7,4.7,,20.0,4.0,3.0,2,1,1,Nam,Đ.Tháp Mười,P.2,Q.6,48.0,525.1,bán nhà mặt tiền kinh doanh sung túc đối diện chợ bình tây p2 q6 - 4.7x19.7m,"Đ.Tháp Mười, P.2, Q.6, Hồ Chí Minh",0,0,0,0,1.0
782,323758,121.0,203.8,21.32,5.68,,12.0,2.0,3.0,1,1,0,T.Nam,Đ.Nguyễn Văn Cừ,P.Nguyễn Cư Trinh,Q.1,48.0,396.6,bán nhà nguyên căn mặt tiền phường nguyễn cư trinh quận 1,"Đ.Nguyễn Văn Cừ, P.Nguyễn Cư Trinh, Q.1, Hồ Chí Minh",1,1,1,0,1.0
783,398036,718.0,859.4,38.92,8.74,4.79,,,1.0,1,0,1,Tây,Đ.Đặng Nguyên Cẩn,P.14,Q.6,48.0,66.8,bán nhà xưởng quận 6 - gần chợ và siêu thị,"Đ.Đặng Nguyên Cẩn, P.14, Q.6, Hồ Chí Minh",0,0,0,0,3.0
784,395988,529.1,325.2,45.0,12.0,,10.0,2.0,2.0,2,0,0,Đ.Bắc,Đ.Lã Xuân Oai,P.Tăng Nhơn Phú A,Q.9,48.0,90.7,bán nhà mặt tiền đường phường tăng nhơn phú a - mặt tiền đường rộng 20m,"Đ.Lã Xuân Oai, P.Tăng Nhơn Phú A, Q.9, Hồ Chí Minh",1,1,1,1,1.0
785,156360,167.3,629.59,33.89,3.67,,30.0,,6.0,3,1,0,T.Nam,Đ.Lý Thường Kiệt,P.7,Q.10,48.0,286.9,bán nhà hai mặt tiền đường sầm uất - đang cho thuê thu nhập ổn định,"Đ.Lý Thường Kiệt, P.7, Q.10, Hồ Chí Minh",0,0,0,0,1.0
786,375489,197.18,251.23,19.7,10.0,,30.0,9.0,9.0,0,0,0,Nam,Đ.Nguyễn Văn Linh,P.Tân Thuận Tây,Q.7,48.0,243.4,bán nhà mặt tiền đường phường tân thuận tây quận 7,"Đ.Nguyễn Văn Linh, P.Tân Thuận Tây, Q.7, Hồ Chí Minh",1,1,1,1,1.0
787,353780,196.0,692.5,14.0,14.0,4.0,,,,4,1,0,T.Nam,Đ.Hồ Văn Huê,P.9,Q.Phú Nhuận,48.0,244.8,cần bán 2 nhà liền kề đường hồ văn huê quận phú nhuận,"Đ.Hồ Văn Huê, P.9, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
788,371744,75.3,127.0,19.0,4.16,,10.0,2.0,2.0,1,0,0,T.Nam,Đ.Calmette,P.Nguyễn Thái Bình,Q.1,48.0,637.4,bán nhà mặt tiền đường quận 1 - nhà gần cầu calmette,"Đ.Calmette, P.Nguyễn Thái Bình, Q.1, Hồ Chí Minh",1,1,1,0,1.0
789,345707,875.3,,75.26,11.63,3.3,,,,0,0,0,Bắc,Đ.Huỳnh Tấn Phát,P.Phú Thuận,Q.7,47.0,53.6,"bán đất nền hẻm thông thoáng phường phú thuận,  quận 7","Đ.Huỳnh Tấn Phát, P.Phú Thuận, Q.7, Hồ Chí Minh",1,1,1,1,3.0
790,411830,199.8,287.5,24.45,8.97,,15.0,,3.0,2,0,0,T.Bắc,Đ.Trương Công Định,P.13,Q.Tân Bình,47.0,235.2,bán nhà mặt tiền đường chính phường 13 quận tân bình,"Đ.Trương Công Định, P.13, Q.Tân Bình, Hồ Chí Minh",1,1,1,1,1.0
791,360165,134.7,189.96,23.9,7.24,,30.0,1.0,1.0,1,0,0,Nam,Đ.Ba Tháng Hai,P.14,Q.10,47.0,348.9,bán nhà 2 mặt tiền kinh doanh đường ba tháng hai - phường 14 quận 10.,"Đ.Ba Tháng Hai, P.14, Q.10, Hồ Chí Minh",0,0,0,0,1.0
792,292846,368.5,,29.07,12.06,,8.0,,,0,0,0,T.Bắc,Đ.Thống Nhất,P.Bình Thọ,Q.Thủ Đức,46.8,127.0,"bán lô đất mặt tiền đường phường bình thọ, quận thủ đức","Đ.Thống Nhất, P.Bình Thọ, Q.Thủ Đức, Hồ Chí Minh",1,1,1,1,3.0
793,376379,179.0,,26.4,8.4,,18.0,,,0,0,0,Đ.Nam,Đ.Vĩnh Viễn,P.2,Q.10,46.5,259.7,bán đất nền diện tích lớn mặt tiền vĩnh viễn p2 q10 - mặt tiền khu dân cư sầm uất,"Đ.Vĩnh Viễn, P.2, Q.10, Hồ Chí Minh",0,0,0,0,3.0
794,372620,162.0,1050.0,20.18,8.0,,12.0,,31.0,5,1,0,Bắc,Đ.Lê Thúc Hoạch,P.Phú Thọ Hòa,Q.Tân Phú,46.0,283.9,bán nhà mặt tiền đường - quận tân phú- thuận tiện kinh doanh,"Đ.Lê Thúc Hoạch, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
795,363870,221.0,380.0,22.5,5.8,12.0,12.0,6.0,4.0,1,0,0,Bắc,Đ.Nguyễn Văn Hưởng,P.Thảo Điền,Q.2,46.0,208.1,"bán nhà 1 trệt 1 lầu, hẻm xe hơi, căn góc 2 mặt hẻm, khu nhà an ninh, yên tĩnh, phường thảo điền, tp thủ đức.","Đ.Nguyễn Văn Hưởng, P.Thảo Điền, Q.2, Hồ Chí Minh",1,1,1,1,1.0
796,411905,229.73,194.8,27.4,8.95,2.7,,8.0,8.0,0,0,0,Đ.Nam,Đ.Cách Mạng Tháng Tám,P.12,Q.10,46.0,200.2,"chính chủ bán nhà riêng ngay trung tâm phường 12, quận 10","Đ.Cách Mạng Tháng Tám, P.12, Q.10, Hồ Chí Minh",1,1,1,1,1.0
797,419133,82.4,272.8,21.1,4.35,,20.0,6.0,8.0,3,0,0,Đ.Bắc,Đ.Lê Văn Sỹ,P.12,Q.3,46.0,558.2,bán nhà riêng quận 3 - mặt tiền đường sầm uất - có thể cho thuê được 100 triệu/tháng,"Đ.Lê Văn Sỹ, P.12, Q.3, Hồ Chí Minh",1,1,1,0,1.0
798,353995,3803.0,,145.07,50.49,,6.7,,,0,0,0,Đ.Bắc,Đ.Tập Đoàn 6B,P.Tân Tạo A,Q.Bình Tân,46.0,12.0,"bán lô đất hơn 3800m2, thực trạng 3 mặt tiền đường phường tân tạo a, bình tân.","Đ.Tập Đoàn 6B, P.Tân Tạo A, Q.Bình Tân, Hồ Chí Minh",1,1,1,0,3.0
799,210893,229.1,229.1,19.33,11.9,,30.0,,1.0,0,0,0,Nam,Đ.Hồng Bàng,P.16,Q.11,46.0,200.7,bán nhà mặt tiền đường nhựa 30m quận 11 - gần cầu vượt cây gõ,"Đ.Hồng Bàng, P.16, Q.11, Hồ Chí Minh",1,1,1,1,1.0
800,353150,203.88,382.72,30.0,7.0,,14.0,2.0,2.0,1,1,0,Tây,Đ.Lạc Long Quân,P.8,Q.Tân Bình,46.0,225.6,"bán nhà mặt tiền đường lớn, p.8, tân bình - gần chợ sỉ tân bình","Đ.Lạc Long Quân, P.8, Q.Tân Bình, Hồ Chí Minh",1,1,1,0,1.0
801,410118,767.2,,36.08,25.5,6.0,,,,0,0,0,Đ.Bắc,Đ.Số 28,P.6,Q.Gò Vấp,45.6,59.4,"bán đất, lô góc 2 mặt hẻm phường 6, quận gò vấp","Đ.Số 28, P.6, Q.Gò Vấp, Hồ Chí Minh",1,1,0,0,3.0
802,385681,194.0,351.7,24.26,8.0,12.0,,9.0,9.0,3,0,0,Đ.Bắc,Đ.Nguyễn Văn Hưởng,P.Thảo Điền,Q.2,45.5,234.5,"bán tòa nhà căn hộ dịch vụ, có hầm, hẻm xe hơi 12m, phường thảo điền, tp thủ đức.","Đ.Nguyễn Văn Hưởng, P.Thảo Điền, Q.2, Hồ Chí Minh",0,1,1,1,1.0
803,357392,202.5,780.8,29.7,8.3,,12.0,22.0,23.0,3,1,0,T.Nam,Đ.Nam Cao,P.Tân Phú,Q.9,45.0,222.2,bán khách sạn 2 mặt tiền đường phường tân phú- thành phố thủ đức,"Đ.Nam Cao, P.Tân Phú, Q.9, Hồ Chí Minh",1,0,1,0,1.0
804,262245,178.67,202.79,44.4,4.75,,13.0,1.0,1.0,0,1,0,T.Nam,Đ.Âu Cơ,P.10,Q.Tân Bình,45.0,251.8,nhà nở hậu mặt tiền quận tân bình đang cho thuê,"Đ.Âu Cơ, P.10, Q.Tân Bình, Hồ Chí Minh",0,0,0,0,1.0
805,388827,400.0,1000.0,50.0,20.0,,16.0,1.0,1.0,0,0,0,Đông,Đ.Vĩnh Lộc,X.Phạm Văn Hai,H.Bình Chánh,45.0,112.5,"bán nhà mt vĩnh lộc, xã phạm văn hai, huyện bình chánh- thuận tiện kinh doanh.","Đ.Vĩnh Lộc, X.Phạm Văn Hai, H.Bình Chánh, Hồ Chí Minh",1,1,1,0,1.0
806,400671,4198.4,4198.4,104.18,32.37,4.5,,24.0,24.0,0,1,0,Đ.Nam,Đ.Vườn Lài,P.An Phú Đông,Q.12,45.0,10.7,bán dãy trọ kèm sân bóng quận 12 - gần cầu an phú đông,"Đ.Vườn Lài, P.An Phú Đông, Q.12, Hồ Chí Minh",1,1,1,0,1.0
807,148789,528.0,177.84,50.0,9.5,,16.0,1.0,2.0,0,1,0,Đ.Nam,Đ.Tân Kỳ Tân Quý,P.Bình Hưng Hòa,Q.Bình Tân,45.0,85.2,"bán nhà mặt tiền bình hưng hòa, bình tân- thuậ tiện kinh doanh","Đ.Tân Kỳ Tân Quý, P.Bình Hưng Hòa, Q.Bình Tân, Hồ Chí Minh",1,1,1,0,1.0
808,363081,164.5,366.9,16.45,10.0,5.0,,5.0,5.0,2,0,0,Tây,Đ.Huỳnh Văn Bánh,P.11,Q.Phú Nhuận,45.0,273.5,cần bán biết thự sang trọng đường huỳnh văn bánh quận phú nhuận,"Đ.Huỳnh Văn Bánh, P.11, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
809,412041,315.4,1261.0,35.0,6.76,,8.0,10.0,10.0,4,0,1,Đ.Nam,Đ.Hồng Lạc,P.11,Q.Tân Bình,45.0,142.6,bán nhà mặt tiền đường phường 11 tân bình ,"Đ.Hồng Lạc, P.11, Q.Tân Bình, Hồ Chí Minh",0,0,0,0,1.0
810,331589,942.5,,29.01,32.09,6.0,,,,0,0,0,T.Bắc,Đ.Thạnh Xuân 22,P.Thạnh Xuân,Q.12,45.0,47.7,bán đất hẻm xe tải quận 12 - cách 600m ra chợ minh phát,"Đ.Thạnh Xuân 22, P.Thạnh Xuân, Q.12, Hồ Chí Minh",1,1,1,1,3.0
811,364284,83.3,276.9,12.6,6.6,,10.0,8.0,6.0,5,0,0,Đông,Đ.Hồ Xuân Hương,P.6,Q.3,45.0,540.2,bán nhà biệt thự mini mặt tiền đường phường 6 quận 3,"Đ.Hồ Xuân Hương, P.6, Q.3, Hồ Chí Minh",1,1,1,0,1.0
812,140731,1886.1,1886.1,54.09,33.79,,18.96,,,0,0,0,Tây,Đ.Đông Thạnh 2,X.Đông Thạnh,H.Hóc Môn,45.0,23.8,"bán lô đất 1886.1m2 đông thạnh hóc môn, mặt tiền đường 10m","Đ.Đông Thạnh 2, X.Đông Thạnh, H.Hóc Môn, Hồ Chí Minh",0,0,0,0,3.0
813,117498,1266.1,250.0,71.25,17.77,,6.0,3.0,3.0,0,0,0,T.Bắc,Đ.Ấp 2,X.Xuân Thới Sơn,H.Hóc Môn,45.0,35.5,"bán nhà 1266.1m2 xuân thới sơn, hóc môn. mặt tiền đường nguyễn văn bứa 12m2, nở hậu 20.45m","Đ.Ấp 2, X.Xuân Thới Sơn, H.Hóc Môn, Hồ Chí Minh",1,1,1,1,1.0
814,227340,73.9,152.0,17.0,4.2,,15.0,,2.0,1,0,0,T.Nam,Đ.Hai Bà Trưng,P.Tân Định,Q.1,45.0,608.9,bán nhà nguyên căn mặt tiền trung tâm quận 1,"Đ.Hai Bà Trưng, P.Tân Định, Q.1, Hồ Chí Minh",0,0,0,0,1.0
815,408423,140.0,980.0,20.0,7.0,,20.0,7.0,9.0,4,1,1,Đ.Bắc,Đ.Thảo Điền,P.Thảo Điền,Q.2,45.0,321.4,"bán căn villa fideco 2 mặt tiền, p. thảo điền, q.2 - tp. thủ đức","Đ.Thảo Điền, P.Thảo Điền, Q.2, Hồ Chí Minh",1,1,0,0,1.0
816,350865,61.3,233.5,16.0,4.0,,15.0,7.0,6.0,3,0,0,Đ.Bắc,Đ.Tôn Thất Đạm,P.Bến Nghé,Q.1,45.0,734.0,bán nhà nguyên căn mặt tiền phường bến nghé quận 1,"Đ.Tôn Thất Đạm, P.Bến Nghé, Q.1, Hồ Chí Minh",1,1,0,0,1.0
817,342275,338.3,276.7,30.0,8.83,,16.0,,2.0,1,0,0,T.Bắc,Đ.Phan Huy Ích,P.12,Q.Gò Vấp,44.0,130.0,bán nhà quận gò vấp - mặt tiền đường sầm uất - thuận tiện kinh doanh buôn bán - vị trí đẹp,"Đ.Phan Huy Ích, P.12, Q.Gò Vấp, Hồ Chí Minh",1,1,1,0,1.0
