,Mã tin,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Phòng ngủ,Phòng tắm,Lầu,Lửng,Tầng thượng,Hướng,Đường,Phường,Quận,Giá,Đơn giá gộp,Tiêu đề,Địa chỉ,"Gần chợ, siêu thị",Gần trường học,Di chuyển thuận tiện ra trung tâm,"Khu vực an ninh, yên tĩnh",phân loại
964,338013,103.1,367.4,21.0,5.0,,15.0,6.0,7.0,3,0,0,Đ.Bắc,Đ.Nguyễn Phúc Nguyên,P.10,Q.3,34.0,329.7,"bán nhà riêng 3 lầu mới mặt tiền phường 10, quận 3","Đ.Nguyễn Phúc Nguyên, P.10, Q.3, Hồ Chí Minh",0,0,0,0,1.0
965,101159,129.0,129.0,18.5,9.9,7.0,,1.0,2.0,1,0,0,Đ.Bắc,Đ.Nguyễn Cảnh Chân,P.Nguyễn Cư Trinh,Q.1,34.0,263.5,nhà cấp 4 hẻm xe hơi quận 1 thích hợp đầu tư,"Đ.Nguyễn Cảnh Chân, P.Nguyễn Cư Trinh, Q.1, Hồ Chí Minh",1,1,0,0,1.0
966,379699,128.6,520.0,18.0,7.81,,6.0,11.0,9.0,4,0,1,Nam,Đ.Phạm Hữu Chí,P.15,Q.5,34.0,264.3,"bán 2 căn nhà mặt tiền ngay trung tâm quận 5 - sổ hồng riêng chính chủ - pháp lý minh bạch, rõ ràng","Đ.Phạm Hữu Chí, P.15, Q.5, Hồ Chí Minh",1,1,1,0,1.0
967,326317,232.3,266.1,45.0,4.8,,18.0,2.0,2.0,1,0,0,Nam,Đ.Chợ Lớn,P.11,Q.6,34.0,146.3,"nhà bán 2mt khu bình phú p11 q6 - 4.8 x 47.68m nở hậu 5.5m - đúc 1 lầu - gần siêu thị,chợ,..","Đ.Chợ Lớn, P.11, Q.6, Hồ Chí Minh",0,0,0,0,1.0
968,303900,278.0,163.5,16.9,15.9,5.0,,4.0,4.0,1,0,0,,Đ.Số 13,P.Bình An,Q.2,34.0,122.3,"bán nhà 1 trệt 1 lầu, cách đường trần não 50m, phường bình an, tp thủ đức.","Đ.Số 13, P.Bình An, Q.2, Hồ Chí Minh",0,0,1,1,1.0
969,338633,100.0,400.0,20.11,5.0,,10.0,6.0,4.0,3,0,0,Đ.Bắc,Đ.Lý Văn Phức,P.Tân Định,Q.1,34.0,340.0,bán nhà mặt tiền phường tân định quận 1,"Đ.Lý Văn Phức, P.Tân Định, Q.1, Hồ Chí Minh",1,1,0,0,1.0
970,336465,423.5,351.5,29.38,6.63,5.0,,12.0,9.0,1,0,0,Đông,Đ.Nguyễn Kiệm,P.3,Q.Gò Vấp,33.88,80.0,bán nhà 6 căn trong mảnh đất lớn quận gò vấp .,"Đ.Nguyễn Kiệm, P.3, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,1.0
971,169750,108.8,268.1,27.4,3.85,,16.0,5.0,4.0,2,0,0,Đông,Đ.Trần Huy Liệu,P.8,Q.Phú Nhuận,33.5,307.9,"chính chủ bán nhà mặt tiền, nở hậu, có hẻm sau thoáng mát","Đ.Trần Huy Liệu, P.8, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,1.0
972,86596,52.85,282.24,14.55,3.86,,15.0,10.0,4.0,3,1,1,Đ.Nam,Đ.Lê Lai,P.Bến Thành,Q.1,33.5,633.8,"nhà mặt tiền quận 1 đang cho thuê, 2 năm tăng 10%","Đ.Lê Lai, P.Bến Thành, Q.1, Hồ Chí Minh",1,1,1,1,1.0
973,96773,286.2,1053.1,26.1,9.75,,12.0,10.0,10.0,3,1,1,Đ.Nam,Đ.Số 18,P.8,Q.Gò Vấp,33.0,115.3,bán nhà quận gò vấp - mặt tiền đường đông đúc - đang kinh doanh trường học,"Đ.Số 18, P.8, Q.Gò Vấp, Hồ Chí Minh",0,1,1,0,1.0
974,342806,233.8,534.5,35.2,7.65,,12.0,4.0,3.0,2,0,0,Nam,Đ.Gò Dầu,P.Tân Quý,Q.Tân Phú,33.0,141.1,nhà bán mặt tiền đường sầm uất quận tân phú,"Đ.Gò Dầu, P.Tân Quý, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
975,273001,42.4,283.6,9.05,4.1,,20.0,5.0,5.0,4,1,0,Đ.Bắc,Đ.Nam Kỳ Khởi Nghĩa,P.7,Q.3,33.0,778.3,bán nhà 1 trệt 4 lầu ngay mặt tiền đường quận 3,"Đ.Nam Kỳ Khởi Nghĩa, P.7, Q.3, Hồ Chí Minh",0,0,0,0,1.0
976,364800,240.0,714.0,24.0,10.0,,12.0,10.0,8.0,3,0,0,Tây,Đ.số 25A,P.10,Q.6,33.0,137.5,bán nhà đôi khu bình phú 1 p10 q6 - 10x24m,"Đ.số 25A, P.10, Q.6, Hồ Chí Minh",1,1,1,0,1.0
978,367953,214.9,408.5,22.27,10.0,,15.0,28.0,29.0,1,1,0,Đông,Đ.Hoàng Hữu Nam,P.Tân Phú,Q.9,33.0,153.5,bán khách sạn mặt tiền đường phường tân phú- thành phố thủ đức,"Đ.Hoàng Hữu Nam, P.Tân Phú, Q.9, Hồ Chí Minh",1,0,1,1,1.0
979,378091,156.8,116.3,16.81,9.17,,10.0,4.0,1.0,0,0,0,Đ.Bắc,Đ.Lã Xuân Oai,P.Tăng Nhơn Phú A,Q.9,33.0,210.4,bán nhà cấp 4 mặt tiền đường phường tăng nhơn phú a- thành phố thủ đức,"Đ.Lã Xuân Oai, P.Tăng Nhơn Phú A, Q.9, Hồ Chí Minh",0,0,0,0,1.0
980,367447,330.7,268.81,25.3,14.65,6.0,,3.0,3.0,1,1,0,Nam,Đ.Số 455,P.Tăng Nhơn Phú A,Q.9,33.0,99.7,bán nhà riêng 2 mặt hẻm phường tăng nhơn phú a- thành phố thủ đức,"Đ.Số 455, P.Tăng Nhơn Phú A, Q.9, Hồ Chí Minh",1,1,0,1,1.0
981,352732,52.0,195.8,15.0,3.8,,10.0,3.0,4.0,3,0,0,T.Nam,Đ.Trần Khắc Chân,P.Tân Định,Q.1,33.0,634.6,bán nhà phố nguyên căn mặt tiền phường tân định quận 1,"Đ.Trần Khắc Chân, P.Tân Định, Q.1, Hồ Chí Minh",1,1,1,0,1.0
982,101915,903.8,356.4,50.91,17.76,,10.0,,3.0,1,0,0,Đ.Nam,Đ.Xuân Thới Sơn 17,X.Xuân Thới Sơn,H.Hóc Môn,33.0,36.5,bán nhà riêng huyện hóc môn- mặt tiền đường rộng 10m,"Đ.Xuân Thới Sơn 17, X.Xuân Thới Sơn, H.Hóc Môn, Hồ Chí Minh",1,1,0,1,1.0
983,41688,154.2,461.3,11.2,13.65,,12.0,20.0,14.0,3,1,1,T.Nam,Đ.Tô Hiệu,P.Hiệp Tân,Q.Tân Phú,33.0,214.0,"bán nhà quận tân phú mặt tiền đường và hẻm, thuận tiện kinh doanh","Đ.Tô Hiệu, P.Hiệp Tân, Q.Tân Phú, Hồ Chí Minh",0,1,0,0,1.0
984,344746,75.4,75.4,19.05,3.96,,20.0,,1.0,0,1,0,Đ.Nam,Đ.Trần Hưng Đạo,P.Phạm Ngũ Lão,Q.1,33.0,437.6,bán nhà tầng trệt mặt tiền trần hưng đạo quận 1,"Đ.Trần Hưng Đạo, P.Phạm Ngũ Lão, Q.1, Hồ Chí Minh",1,1,1,0,1.0
986,93205,209.1,209.1,31.0,6.0,,7.0,5.0,1.0,0,0,0,Đ.Nam,Đ.Tôn Thất Thuyết,P.18,Q.4,33.0,157.8,"bán nhà nát mặt tiền quận 4 - nhà diện tích lớn, thuận tiện xây lại","Đ.Tôn Thất Thuyết, P.18, Q.4, Hồ Chí Minh",1,1,1,1,1.0
987,223485,275.0,650.0,25.0,10.0,12.0,6.0,6.0,7.0,2,0,0,Tây,Đ.Nguyễn Hới,P.An Lạc,Q.Bình Tân,32.5,118.1,"bán nhà 3 tấm, 2 mặt tiền kinh doanh, an lạc- bình tân - gần bến xe miền tây","Đ.Nguyễn Hới, P.An Lạc, Q.Bình Tân, Hồ Chí Minh",0,0,0,0,1.0
988,393442,157.8,236.7,19.0,8.2,10.0,,36.0,36.0,3,1,1,Nam,Đ.Tô Hiệu,P.Hiệp Tân,Q.Tân Phú,32.5,205.9,bán nhà quận tân phú hẻm xe tải - khu dân cư đông đúc,"Đ.Tô Hiệu, P.Hiệp Tân, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
989,410192,100.0,350.0,20.0,5.0,,60.0,4.0,5.0,2,0,1,Bắc,Đ.Số 7,P.Bình Trị Đông B,Q.Bình Tân,32.5,325.0,nhà mặt tiền đường lớn thích hợp kinh doanh trung tâm quận bình tân,"Đ.Số 7, P.Bình Trị Đông B, Q.Bình Tân, Hồ Chí Minh",0,0,0,0,1.0
990,410785,170.9,242.04,15.35,11.15,5.4,,5.0,6.0,2,0,0,T.Nam,Đ.Nguyễn Tri Phương,P.9,Q.10,32.5,190.1,bán nhà riêng quận 10 - căn góc. hẻm xe hơi 5.4m - ngay cầu vượt 3/2 - giá còn thương lượng mạnh cho khách thiện chí,"Đ.Nguyễn Tri Phương, P.9, Q.10, Hồ Chí Minh",1,1,1,0,1.0
991,406715,493.9,493.9,23.13,31.8,4.7,,56.0,56.0,2,0,0,Đông,Đ.Nguyễn Quang Diêu,P.Tân Quý,Q.Tân Phú,32.3,65.3,"bán khu nhà trọ 56 phòng cho thuê phường tân quý, tân phú, thu nhập ổn định","Đ.Nguyễn Quang Diêu, P.Tân Quý, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
992,347743,125.5,56.2,26.86,4.8,,18.0,1.0,1.0,0,0,0,T.Bắc,Đ.Nguyễn Thái Sơn,P.4,Q.Gò Vấp,32.0,254.9,"bán nhà riêng quận gò vấp - nhà nát, thuận tiện xây dựng mới","Đ.Nguyễn Thái Sơn, P.4, Q.Gò Vấp, Hồ Chí Minh",1,1,1,0,1.0
995,395632,97.0,637.8,26.9,3.9,,25.0,20.0,21.0,5,1,0,Bắc,Đ.Nguyễn Chí Thanh,P.12,Q.5,32.0,329.8,bán nhà mặt tiền đường phường 9 quận 5 - nhà mới dọn vào ở ngay,"Đ.Nguyễn Chí Thanh, P.12, Q.5, Hồ Chí Minh",0,0,0,0,1.0
996,172450,55.6,145.66,16.4,4.0,,13.25,,3.0,1,1,0,T.Bắc,Đ.Lê Thị Riêng,P.Bến Thành,Q.1,32.0,575.5,"bán nhà đẹp mặt tiền p bến thành, quận 1, thuận tiện kinh doanh, sổ hồng chính chủ!","Đ.Lê Thị Riêng, P.Bến Thành, Q.1, Hồ Chí Minh",1,1,1,0,1.0
997,122748,104.7,154.9,30.0,3.6,,6.0,3.0,3.0,2,0,0,Đông,Đ.Đặng Văn Ngữ,P.10,Q.Phú Nhuận,32.0,305.6,"bán nhà 2 mặt tiền, khu trung tâm phú nhuận, đang cho thuê","Đ.Đặng Văn Ngữ, P.10, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
998,410796,340.2,946.0,23.0,7.0,6.0,,,4.0,3,0,0,T.Nam,Đ.Kinh Dương Vương,P.An Lạc,Q.Bình Tân,32.0,94.0,bán nhà hẻm xe hơi phường an lạc quận bình tân,"Đ.Kinh Dương Vương, P.An Lạc, Q.Bình Tân, Hồ Chí Minh",1,1,1,1,1.0
999,417148,206.9,416.1,28.15,7.34,4.0,,8.0,6.0,2,0,0,Đ.Nam,Đ.Xô Viết Nghệ Tĩnh,P.17,Q.Bình Thạnh,32.0,154.6,bán nhà riêng quận bình thạnh - nhà xây kiên cố - hẻm xe hơi lưu thông,"Đ.Xô Viết Nghệ Tĩnh, P.17, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,1.0
1001,76084,173.2,861.4,25.25,6.9,,15.0,18.0,18.0,5,0,1,Đ.Nam,Đ.Bình Quới,P.27,Q.Bình Thạnh,32.0,184.7,"mua nhà riêng quận bình thạnh, bán nhà riêng quận bình thạnh.","Đ.Bình Quới, P.27, Q.Bình Thạnh, Hồ Chí Minh",1,0,1,0,1.0
1004,349550,136.0,213.3,15.0,8.0,,16.0,3.0,3.0,1,1,0,T.Bắc,Đ.Kinh Dương Vương,P.12,Q.6,32.0,235.2,nhà bán mtkd p12 q6 - 8 x 15m nở hậu 12m - đang cho thuê 83.6tr/tháng,"Đ.Kinh Dương Vương, P.12, Q.6, Hồ Chí Minh",0,0,0,0,1.0
1005,271881,52.0,119.3,13.32,4.42,,10.0,2.0,2.0,2,0,0,Đ.Bắc,Đ.Trần Quốc Toản,P.8,Q.3,32.0,615.3,"bán căn mặt tiền kinh doanh, p8, quận 3","Đ.Trần Quốc Toản, P.8, Q.3, Hồ Chí Minh",0,0,0,0,1.0
1006,382981,93.7,222.7,12.5,7.5,,16.0,4.0,4.0,2,0,0,T.Nam,Đ.Nguyễn Văn Trỗi,P.17,Q.Phú Nhuận,32.0,341.5,"bán nhà mặt tiền kinh doanh, phường 17, phú nhuận","Đ.Nguyễn Văn Trỗi, P.17, Q.Phú Nhuận, Hồ Chí Minh",1,1,0,0,1.0
1007,399349,64.6,210.9,14.5,4.48,,12.0,6.0,6.0,3,0,1,Đ.Nam,Đ.Hòa Hưng,P.13,Q.10,31.78,492.0,bán nhà mặt tiền hòa hưng p13 q10 - cách tuyến metro số 2 chỉ 10m,"Đ.Hòa Hưng, P.13, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1009,363327,119.9,315.4,24.39,4.92,,12.0,6.0,3.0,2,0,1,T.Nam,Đ.Phan Văn Trị,P.7,Q.Gò Vấp,31.0,258.5,bán nhà riêng quận gò vấp - hiện đang cho thuê kinh doanh và treo biển quảng cáo,"Đ.Phan Văn Trị, P.7, Q.Gò Vấp, Hồ Chí Minh",1,1,1,0,1.0
1010,359114,326.2,326.2,33.0,9.0,,5.0,15.0,15.0,1,0,0,Bắc,Đ.Tân Trụ,P.15,Q.Tân Bình,31.0,95.0,"bán nhà dt lớn, 2 mặt tiền kinh doanh, p.15, tân bình - gần ngay chung cư phúc yên","Đ.Tân Trụ, P.15, Q.Tân Bình, Hồ Chí Minh",1,1,0,0,1.0
1012,379497,93.09,405.49,24.8,3.75,,30.0,12.0,12.0,5,1,1,Tây,Đ.Hậu Giang,P.2,Q.6,31.0,333.0,bán nhà riêng quận 6- gần chợ và công viên,"Đ.Hậu Giang, P.2, Q.6, Hồ Chí Minh",1,1,1,0,1.0
1013,416596,62.0,357.2,15.5,4.0,,25.0,10.0,11.0,4,0,1,Nam,Đ.Cao Thắng,P.12,Q.10,31.0,500.0,bán nhà mặt tiền đường phường 12 quận 10,"Đ.Cao Thắng, P.12, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1014,418815,401.2,641.5,30.09,11.76,,8.0,7.0,6.0,3,0,1,T.Nam,Đ.Trung Mỹ- Tân Xuân,X.Tân Xuân,H.Hóc Môn,31.0,77.2,bán nhà riêng với diện tích lớn - mặt tiền đường nhựa ở huyện hóc môn - thiết kế dạng biệt thự sân vườn,"Đ.Trung Mỹ- Tân Xuân, X.Tân Xuân, H.Hóc Môn, Hồ Chí Minh",0,0,0,0,1.0
1015,276148,167.7,1027.1,20.8,8.1,,12.0,40.0,40.0,4,1,1,Đ.Bắc,Đ.Đô Đốc Long,P.Tân Quý,Q.Tân Phú,31.0,184.8,"bán nhà mặt tiền đô đốc long, p.tân quý, q.tân phú","Đ.Đô Đốc Long, P.Tân Quý, Q.Tân Phú, Hồ Chí Minh",1,1,0,1,1.0
1016,414859,182.9,1006.85,43.94,4.05,,15.0,23.0,23.0,4,1,1,T.Nam,Đ.Nguyễn Thị Định,P.Cát Lái,Q.2,31.0,169.4,chính chủ cần bán khách sạn mặt tiền đang kinh doanh ổn định thành phố thủ đức,"Đ.Nguyễn Thị Định, P.Cát Lái, Q.2, Hồ Chí Minh",1,1,0,0,1.0
1018,356119,179.9,179.9,24.27,7.44,4.6,,1.0,1.0,0,0,0,Tây,Đ.Nguyễn Chí Thanh,P.7,Q.10,30.6,170.0,bán nhà hẻm xe hơi đường nguyễn chí thanh - phường 7 quận 10. ,"Đ.Nguyễn Chí Thanh, P.7, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1019,361296,143.2,263.3,18.0,9.96,,6.0,4.0,4.0,2,1,0,T.Bắc,Đ.Nguyễn Thần Hiến,P.18,Q.4,30.07,210.0,bán 2 căn nhà liền kề mặt tiền đường quận 4 - thích hợp kinh doanh buôn bán nhiều ngành nghề,"Đ.Nguyễn Thần Hiến, P.18, Q.4, Hồ Chí Minh",1,1,1,0,1.0
1020,163440,75.1,375.2,12.7,5.9,11.2,,12.0,12.0,3,1,0,Đ.Bắc,Đ.Thành Thái,P.14,Q.10,30.0,399.4,bán nhà hẻm xe hơi quận 10- hai mặt hẻm - đang ở và cho thuê,"Đ.Thành Thái, P.14, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1021,164688,44.5,356.0,17.57,3.13,,30.0,20.0,20.0,6,0,0,T.Bắc,Đ.Ba Tháng Hai,P.10,Q.10,30.0,674.1,bán nhà mặt tiền sầm uất đường ba tháng hai - phường 10 quận 10,"Đ.Ba Tháng Hai, P.10, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1022,338965,48.0,214.6,12.0,4.0,,20.0,4.0,5.0,3,1,0,Bắc,Đ.Nguyễn Chí Thanh,P.2,Q.10,30.0,625.0,bán nhà riêng - mặt tiền nguyễn chí thanh p2 - quận 10,"Đ.Nguyễn Chí Thanh, P.2, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1023,399523,170.0,200.0,19.0,10.0,,15.0,4.0,4.0,1,0,0,T.Bắc,Đ.Lê Văn Việt,P.Long Thạnh Mỹ,Q.9,30.0,176.4,chính chủ bán nhà mặt tiền đường phường long thạnh mỹ- thành phố thủ đức,"Đ.Lê Văn Việt, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",1,1,1,1,1.0
1024,410689,341.9,102.7,37.6,9.0,,20.0,,1.0,0,0,0,Đ.Nam,Đ.Nguyễn Ảnh Thủ,P.Hiệp Thành,Q.12,30.0,87.7,nhà diện tích lớn thích hợp đầu tư trung tâm quận 12,"Đ.Nguyễn Ảnh Thủ, P.Hiệp Thành, Q.12, Hồ Chí Minh",0,0,0,0,1.0
1025,123066,133.0,340.4,23.0,6.0,,10.0,5.0,4.0,2,0,1,Bắc,Đ.Nguyễn Đình Chiểu,P.3,Q.Phú Nhuận,30.0,225.5,"chính chủ bán nhà nguyên căn mặt tiền, hướng bắc, khu kinh doanh sầm uất","Đ.Nguyễn Đình Chiểu, P.3, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
1026,407526,611.1,148.5,23.7,15.6,5.78,10.0,3.0,1.0,0,0,0,T.Nam,Đ.Tân Hiệp 4,X.Tân Hiệp,H.Hóc Môn,30.0,49.0,bán nhà riêng huyện hóc môn- gần chợ,"Đ.Tân Hiệp 4, X.Tân Hiệp, H.Hóc Môn, Hồ Chí Minh",1,1,1,0,1.0
1027,327559,130.3,264.3,29.0,4.56,5.0,,4.0,5.0,2,0,1,T.Nam,Đ.Nguyễn Văn Thủ,P.Đa Kao,Q.1,30.0,230.2,bán nhà nguyên căn hẻm thông thoáng phường tân định quận 1,"Đ.Nguyễn Văn Thủ, P.Đa Kao, Q.1, Hồ Chí Minh",1,1,1,0,1.0
1028,412537,210.7,217.2,53.11,6.1,,20.21,14.0,14.0,1,1,0,Đ.Bắc,Đ.Bình Lợi,P.13,Q.Bình Thạnh,30.0,142.3,bán nhà riêng quận bình thạnh- mặt tiền- gần siêu thị và công viên- đang cho thuê 50 triệu/ 1 tháng,"Đ.Bình Lợi, P.13, Q.Bình Thạnh, Hồ Chí Minh",1,1,1,0,1.0
1029,357368,529.8,529.8,40.0,8.2,6.0,,15.0,15.0,0,0,0,T.Nam,Đ.Huỳnh Tấn Phát,P.Phú Thuận,Q.7,30.0,56.6,bán nhà hẻm xe hơi phường phú thuận quận 7 - nhà đang kinh doanh 15 phòng trọ,"Đ.Huỳnh Tấn Phát, P.Phú Thuận, Q.7, Hồ Chí Minh",1,1,1,1,1.0
1030,346602,174.5,104.9,42.76,4.0,,12.0,1.0,1.0,0,0,0,Đ.Bắc,Đ.Âu Cơ,P.Tân Sơn Nhì,Q.Tân Phú,30.0,171.9,"bán nhà quận tân phú  mặt tiền đường, thuận tiện kinh doanh","Đ.Âu Cơ, P.Tân Sơn Nhì, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
1031,150436,119.1,297.75,29.0,4.0,,18.0,2.0,2.0,1,0,1,Đ.Bắc,Đ.Nguyễn Tất Thành,P.13,Q.4,30.0,251.8,"bán nhà quận 4 - nhà đường trung tâm quận 4, thuận tiện kinh doanh","Đ.Nguyễn Tất Thành, P.13, Q.4, Hồ Chí Minh",1,1,1,1,1.0
1032,136174,53.5,280.27,13.65,3.95,,15.0,7.0,6.0,3,1,1,Đ.Nam,Đ.Cô Giang,P.Cô Giang,Q.1,30.0,560.7,"nhà mặt tiền ngay trung tâm quận 1, lộ giới hơn 20m, thuận tiện kinh doanh, sổ hồng chính chủ!","Đ.Cô Giang, P.Cô Giang, Q.1, Hồ Chí Minh",1,1,1,0,1.0
1033,357851,202.0,789.9,24.02,8.42,,6.0,21.0,22.0,3,1,1,Nam,Đ.Số 42,P.Bình Trưng Đông,Q.2,30.0,148.5,"bán nhà mặt tiền đường lớn, phường bình trưng đông, tp.thủ đức","Đ.Số 42, P.Bình Trưng Đông, Q.2, Hồ Chí Minh",1,1,1,1,1.0
1034,170620,79.3,392.4,23.8,4.25,,10.0,9.0,7.0,4,0,1,Đ.Nam,Đ.Số 2,P.4,Q.3,30.0,378.3,cần bán nhà mặt tiền kinh doanh sầm uất quận 3,"Đ.Số 2, P.4, Q.3, Hồ Chí Minh",0,0,1,0,1.0
1036,171458,115.8,201.7,26.68,4.34,,6.0,5.0,3.0,2,0,0,T.Nam,Đ.Lê Quốc Hưng,P.12,Q.4,30.0,259.0,"bán nhà mặt tiền quận 4 - nhà khu đông đúc, sầm uất quận 4","Đ.Lê Quốc Hưng, P.12, Q.4, Hồ Chí Minh",1,1,1,1,1.0
1037,367645,130.3,739.5,22.07,5.83,,20.0,11.0,11.0,4,1,0,Đ.Nam,Đ.Đại lộ 2 Phước Bình,P.Phước Bình,Q.9,30.0,230.2,"bán nhà 1 trệt 1 hầm 1 lửng 4 lầu mặt tiền đường 30m- phường phước bình, tp thủ đức","Đ.Đại lộ 2 Phước Bình, P.Phước Bình, Q.9, Hồ Chí Minh",1,1,1,1,1.0
1038,386581,160.0,402.0,20.0,8.0,,30.0,4.0,5.0,3,0,1,Đ.Nam,Đ.Trần Thị Ngôi,P.4,Q.8,30.0,187.5,nhà mặt tiền đường thông thoáng phường 4 quận 8 - sổ hồng riêng chính chủ,"Đ.Trần Thị Ngôi, P.4, Q.8, Hồ Chí Minh",1,1,1,1,1.0
1039,392426,123.24,402.3,21.0,6.15,,8.0,6.0,4.0,3,0,0,T.Nam,Đ.Bàu Cát,P.12,Q.Tân Bình,30.0,243.4,bán nhà mặt tiền kinh doanh phường 12 quận tân bình,"Đ.Bàu Cát, P.12, Q.Tân Bình, Hồ Chí Minh",1,1,1,0,1.0
1042,269248,194.0,345.3,16.86,12.83,,7.0,4.0,4.0,2,0,1,Đ.Bắc,Đ.Nguyễn Trãi,P.Hiệp Phú,Q.9,30.0,154.6,"bán nhà đẹp, xây dựng kiên cố, nằm ngay mặt tiền đường phường hiệp phú quận 9.","Đ.Nguyễn Trãi, P.Hiệp Phú, Q.9, Hồ Chí Minh",1,1,1,1,1.0
1044,373636,192.0,498.8,24.0,8.0,,12.0,6.0,6.0,3,0,0,Tây,Đ.Số 3,P.Tân Thuận Đông,Q.7,30.0,156.2,bán nhà mặt tiền đường số phường tân thuận đông quận 7 - khu dân cư nam long,"Đ.Số 3, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",1,1,1,1,1.0
1045,93667,68.1,240.6,14.8,4.6,,5.0,4.0,4.0,4,1,1,Đ.Nam,Đ.Phạm Đình Toái,P.6,Q.3,30.0,440.5,"nhà mặt tiền ngay trung tâm quận 3, xây kiên cố, khu dân trí .","Đ.Phạm Đình Toái, P.6, Q.3, Hồ Chí Minh",1,1,0,0,1.0
1046,413466,147.7,613.2,36.8,4.0,,9.0,13.0,13.0,3,1,1,Nam,Đ.Phạm Phú Thứ,P.11,Q.Tân Bình,30.0,203.1,"bán nhà riêng mặt tiền đường phường 11, quận tân bình","Đ.Phạm Phú Thứ, P.11, Q.Tân Bình, Hồ Chí Minh",0,0,0,0,1.0
1047,294589,225.5,152.0,29.1,8.3,,20.0,1.0,2.0,0,1,0,Đ.Bắc,Đ.Âu Dương Lân,P.3,Q.8,30.0,133.0,bán nhà riêng mặt tiền đường phường 3 quận 8 - sổ hồng riêng chính chủ,"Đ.Âu Dương Lân, P.3, Q.8, Hồ Chí Minh",1,1,1,0,1.0
1048,369927,256.0,202.0,16.0,16.0,,10.0,6.0,6.0,1,1,0,T.Bắc,Đ.số 50,P.10,Q.6,30.0,117.1,bán nhà 256m2 khu bình phú p10 q6 - 16x16m,"Đ.số 50, P.10, Q.6, Hồ Chí Minh",1,1,1,0,1.0
1050,373460,82.2,388.2,20.0,4.0,,30.0,5.0,6.0,5,0,0,T.Nam,Đ.Lê Hồng Phong,P.1,Q.10,30.0,364.9,bán nhà mặt tiền kinh doanh đường lê hồng phong - phường 1 quận 10.,"Đ.Lê Hồng Phong, P.1, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1051,348463,93.0,331.61,14.9,6.7,,14.0,6.0,5.0,2,0,1,T.Bắc,Đ.Huỳnh Văn Bánh,P.17,Q.Phú Nhuận,30.0,322.5,bán nhà mặt tiền huỳnh văn bánh phường 17 quận phú nhuận,"Đ.Huỳnh Văn Bánh, P.17, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,1.0
1052,294080,88.6,328.8,24.15,4.0,,13.0,4.0,4.0,3,0,1,Đông,Đ.Lý Thường Kiệt,P.8,Q.Tân Bình,30.0,338.6,"bán nhà phố, mặt tiền kinh doanh, p.8, tân bình - đang cho thuê giá cao","Đ.Lý Thường Kiệt, P.8, Q.Tân Bình, Hồ Chí Minh",1,1,1,1,1.0
1053,84598,157.8,633.7,28.0,4.8,4.5,,8.0,8.0,4,1,0,Nam,Đ.Khánh Hội,P.4,Q.4,29.8,188.8,bán nhà hiện đại hẻm quận 4 - đang kinh doanh căn hộ dịch vụ thu nhập 130 triệu/ tháng,"Đ.Khánh Hội, P.4, Q.4, Hồ Chí Minh",0,1,0,0,1.0
1054,303260,142.2,114.4,15.23,8.29,5.0,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Thành Thái,P.14,Q.10,29.5,207.4,bán nhà 2 mặt hẻm xe tải p14 q10 - nhà không vướng lộ giới,"Đ.Thành Thái, P.14, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1055,336958,119.8,164.8,30.25,4.0,,25.0,3.0,3.0,2,0,0,T.Nam,Đ.Lãnh Binh Thăng,P.11,Q.11,29.5,246.2,bán nhà nguyên căn mặt tiền đường lớn quận 11,"Đ.Lãnh Binh Thăng, P.11, Q.11, Hồ Chí Minh",0,0,0,0,1.0
1056,260931,175.0,116.0,19.0,7.4,6.0,,1.0,1.0,0,0,0,T.Nam,Đ.Cách Mạng Tháng Tám,P.10,Q.3,29.5,168.5,"bán nhà hẻm 8m xe hơi, phường 10, quận 3","Đ.Cách Mạng Tháng Tám, P.10, Q.3, Hồ Chí Minh",0,0,0,0,1.0
